id,observed_on,time_observed_at,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
61179425,2020-06-08,2020-06-08 23:22:13 UTC,https://www.inaturalist.org/observations/61179425,https://inaturalist-open-data.s3.amazonaws.com/photos/97872848/medium.jpg,,49.301105,-122.7445833,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61179982,2020-09-23,2020-09-23 15:27:00 UTC,https://www.inaturalist.org/observations/61179982,https://inaturalist-open-data.s3.amazonaws.com/photos/97873673/medium.jpg,,54.44788006,-128.4865382,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61181719,2019-09-12,2019-09-12 14:45:00 UTC,https://www.inaturalist.org/observations/61181719,https://inaturalist-open-data.s3.amazonaws.com/photos/97876421/medium.jpg,,57.44405711,-130.2741818,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61184750,2020-07-21,2020-07-22 00:23:31 UTC,https://www.inaturalist.org/observations/61184750,https://static.inaturalist.org/photos/97881858/medium.jpg,,51.2529173,-117.4986096,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61187068,2020-09-27,2020-09-27 19:48:00 UTC,https://www.inaturalist.org/observations/61187068,https://inaturalist-open-data.s3.amazonaws.com/photos/97884307/medium.jpeg,,49.07082661,-125.8302167,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61216099,2020-08-14,2020-08-14 15:26:00 UTC,https://www.inaturalist.org/observations/61216099,https://inaturalist-open-data.s3.amazonaws.com/photos/97931544/medium.jpeg,Three-legged,52.116371,-119.208443,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61236019,2019-05-08,2019-05-08 15:28:42 UTC,https://www.inaturalist.org/observations/61236019,https://static.inaturalist.org/photos/97966416/medium.jpg,,52.94067235,-118.9482418,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61254978,2018-09-20,2018-09-20 16:41:50 UTC,https://www.inaturalist.org/observations/61254978,https://inaturalist-open-data.s3.amazonaws.com/photos/97998762/medium.jpg,,51.07874516,-119.7852806,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61269654,2007-06-28,,https://www.inaturalist.org/observations/61269654,https://inaturalist-open-data.s3.amazonaws.com/photos/98024248/medium.jpeg,,50.3062,-127.8050727,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61273408,2018-09-12,2018-09-12 15:32:15 UTC,https://www.inaturalist.org/observations/61273408,https://static.inaturalist.org/photos/98032057/medium.jpg,,49.25664667,-124.8134467,Vancouver Island Black Bear,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
61273791,2020-09-20,2020-09-21 01:37:29 UTC,https://www.inaturalist.org/observations/61273791,https://inaturalist-open-data.s3.amazonaws.com/photos/98032665/medium.jpg,,53.71270833,-121.0577388,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61274124,2020-09-20,2020-09-21 01:37:31 UTC,https://www.inaturalist.org/observations/61274124,https://inaturalist-open-data.s3.amazonaws.com/photos/98033189/medium.jpg,My new friend ❤️mellow guy chomping on some clovers ,53.71270333,-121.0577083,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61275960,2019-09-13,2019-09-13 21:12:59 UTC,https://www.inaturalist.org/observations/61275960,https://static.inaturalist.org/photos/98037261/medium.jpg,,49.25545333,-124.81177,Vancouver Island Black Bear,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
61277289,2019-05-11,2019-05-12 03:07:37 UTC,https://www.inaturalist.org/observations/61277289,https://static.inaturalist.org/photos/98039841/medium.jpg,,50.045875,-123.1268472,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61278473,2020-09-27,2020-09-27 17:58:58 UTC,https://www.inaturalist.org/observations/61278473,https://inaturalist-open-data.s3.amazonaws.com/photos/98041886/medium.jpg,"Bear used this tree for scratching
",50.12272217,-122.9507917,Holarctic Bears,Ursus,Holarctic Bears,Mammalia,41637,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,,,,,
61278475,2020-09-27,2020-09-27 16:10:51 UTC,https://www.inaturalist.org/observations/61278475,https://inaturalist-open-data.s3.amazonaws.com/photos/98041884/medium.jpg,,58.68403717,-123.7769493,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61283356,2020-09-27,2020-09-27 16:55:22 UTC,https://www.inaturalist.org/observations/61283356,https://inaturalist-open-data.s3.amazonaws.com/photos/98050926/medium.jpg,Bark stripping on Pinus contorta ,49.88509768,-119.0871176,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61283506,2020-09-29,2020-09-29 19:05:57 UTC,https://www.inaturalist.org/observations/61283506,https://inaturalist-open-data.s3.amazonaws.com/photos/98051150/medium.jpg,Bark stripping on Pinus contorta ,49.88332442,-119.1351452,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61312589,2020-09-01,2020-09-01 15:06:37 UTC,https://www.inaturalist.org/observations/61312589,https://inaturalist-open-data.s3.amazonaws.com/photos/98099145/medium.jpg,,56.18222987,-129.7512164,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61367418,2020-08-04,,https://www.inaturalist.org/observations/61367418,https://static.inaturalist.org/photos/98339280/medium.jpeg,,51.01060531,-118.1801261,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61415998,2020-09-08,2020-09-08 13:32:00 UTC,https://www.inaturalist.org/observations/61415998,https://inaturalist-open-data.s3.amazonaws.com/photos/98256777/medium.jpeg,,49.87254682,-119.4330526,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61426287,2020-07-27,2020-07-28 00:44:11 UTC,https://www.inaturalist.org/observations/61426287,https://inaturalist-open-data.s3.amazonaws.com/photos/98293609/medium.jpg,,49.30008,-122.707275,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61428178,2011-06-06,2011-06-06 13:32:00 UTC,https://www.inaturalist.org/observations/61428178,https://inaturalist-open-data.s3.amazonaws.com/photos/98296477/medium.jpeg,Bears eating roadside Dandilions.,50.77256676,-115.9662202,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61437145,2020-10-01,2020-10-01 21:52:29 UTC,https://www.inaturalist.org/observations/61437145,https://inaturalist-open-data.s3.amazonaws.com/photos/98312714/medium.jpg,Scat ,50.79950273,-119.7766294,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61492148,2020-09-30,2020-09-30 23:43:05 UTC,https://www.inaturalist.org/observations/61492148,https://inaturalist-open-data.s3.amazonaws.com/photos/98408753/medium.jpeg,,50.20172778,-123.2515583,Ours noir,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61628398,2020-09-24,2020-09-24 22:59:28 UTC,https://www.inaturalist.org/observations/61628398,https://static.inaturalist.org/photos/98635405/medium.jpeg,,50.12111111,-119.5097222,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61629139,2013-06-06,2013-06-06 16:24:00 UTC,https://www.inaturalist.org/observations/61629139,https://inaturalist-open-data.s3.amazonaws.com/photos/98636460/medium.jpeg,,49.61024838,-120.0000215,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61638279,2020-10-03,2020-10-03 23:54:36 UTC,https://www.inaturalist.org/observations/61638279,https://inaturalist-open-data.s3.amazonaws.com/photos/98652733/medium.jpg,,50.37324145,-119.0263214,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61642237,2020-10-03,2020-10-04 01:21:56 UTC,https://www.inaturalist.org/observations/61642237,https://static.inaturalist.org/photos/98660301/medium.jpg,,52.18184901,-120.1275278,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61642840,2020-10-03,2020-10-04 00:56:18 UTC,https://www.inaturalist.org/observations/61642840,https://inaturalist-open-data.s3.amazonaws.com/photos/98661821/medium.jpg,,52.16331495,-120.1920396,Grizzly,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61726804,2020-08-16,2020-08-16 18:02:00 UTC,https://www.inaturalist.org/observations/61726804,https://inaturalist-open-data.s3.amazonaws.com/photos/98802733/medium.jpeg,,52.061424,-120.158524,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61746709,2019-09-19,2019-09-19 19:30:12 UTC,https://www.inaturalist.org/observations/61746709,https://inaturalist-open-data.s3.amazonaws.com/photos/98840283/medium.jpg,,48.86658191,-124.3102715,Vancouver Island Black Bear,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
61746904,2020-10-04,2020-10-04 22:58:00 UTC,https://www.inaturalist.org/observations/61746904,https://static.inaturalist.org/photos/98835064/medium.jpeg,,49.61717244,-125.0457198,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61748651,2020-05-21,2020-05-21 23:09:44 UTC,https://www.inaturalist.org/observations/61748651,https://static.inaturalist.org/photos/98843841/medium.jpeg,,55.16348902,-123.9361619,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
61748688,2020-05-12,2020-05-12 22:58:48 UTC,https://www.inaturalist.org/observations/61748688,https://static.inaturalist.org/photos/98843910/medium.jpeg,,55.12488795,-123.0849379,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61749326,2020-08-18,2020-08-18 23:39:18 UTC,https://www.inaturalist.org/observations/61749326,https://static.inaturalist.org/photos/98845399/medium.jpeg,,55.08809866,-123.8279551,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61802221,2010-09-24,2010-09-24 22:05:00 UTC,https://www.inaturalist.org/observations/61802221,https://inaturalist-open-data.s3.amazonaws.com/photos/98938687/medium.jpg,Sleeping in a tree after gorging on grapes,49.69861111,-119.7388611,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61845173,2020-08-18,2020-08-18 14:38:00 UTC,https://www.inaturalist.org/observations/61845173,https://inaturalist-open-data.s3.amazonaws.com/photos/99010618/medium.jpg,,52.06829,-120.17975,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61904522,2020-08-19,2020-08-19 19:52:31 UTC,https://www.inaturalist.org/observations/61904522,https://inaturalist-open-data.s3.amazonaws.com/photos/99115319/medium.jpg,,49.36993333,-122.9390633,bear poop,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61922947,2020-06-15,2020-06-15 21:02:53 UTC,https://www.inaturalist.org/observations/61922947,https://inaturalist-open-data.s3.amazonaws.com/photos/99149400/medium.jpg,,49.44152287,-123.706102,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
61994841,2020-10-07,2020-10-08 00:36:34 UTC,https://www.inaturalist.org/observations/61994841,https://inaturalist-open-data.s3.amazonaws.com/photos/99269907/medium.jpg,,52.13118333,-119.270645,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62007078,2020-06-05,2020-06-05 15:37:11 UTC,https://www.inaturalist.org/observations/62007078,https://inaturalist-open-data.s3.amazonaws.com/photos/99294197/medium.jpg,,49.44132359,-123.7045821,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62008006,2020-10-05,2020-10-05 22:11:03 UTC,https://www.inaturalist.org/observations/62008006,https://inaturalist-open-data.s3.amazonaws.com/photos/99295825/medium.jpg,,49.09503883,-119.5261083,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62012209,2020-10-05,2020-10-05 21:36:53 UTC,https://www.inaturalist.org/observations/62012209,https://inaturalist-open-data.s3.amazonaws.com/photos/99303452/medium.jpg,,59.96756637,-128.0061878,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62040976,2020-10-08,2020-10-08 17:06:12 UTC,https://www.inaturalist.org/observations/62040976,https://static.inaturalist.org/photos/99353933/medium.jpg,,50.52995277,-119.8227319,Ours,Ursidae,Bears,Mammalia,41636,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,,,,,,,,,,,
62055050,2020-10-08,2020-10-08 19:39:30 UTC,https://www.inaturalist.org/observations/62055050,https://static.inaturalist.org/photos/99377000/medium.jpg,,49.47895608,-123.8638861,Ours noir,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62056641,2020-10-06,2020-10-06 17:32:00 UTC,https://www.inaturalist.org/observations/62056641,https://inaturalist-open-data.s3.amazonaws.com/photos/99379346/medium.jpeg,,49.92084093,-117.1464998,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
62267075,2020-08-13,2020-08-14 00:35:00 UTC,https://www.inaturalist.org/observations/62267075,https://inaturalist-open-data.s3.amazonaws.com/photos/99735999/medium.jpg,,58.88288,-123.362921,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62269722,2020-10-10,2020-10-11 00:12:00 UTC,https://www.inaturalist.org/observations/62269722,https://inaturalist-open-data.s3.amazonaws.com/photos/99745228/medium.jpg,"Belcarra Regional Park, BC, Canada",49.3195,-122.9268111,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
62335922,2020-07-18,2020-07-19 01:46:57 UTC,https://www.inaturalist.org/observations/62335922,https://inaturalist-open-data.s3.amazonaws.com/photos/99860784/medium.jpg,,50.47771049,-126.4209517,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
